DeviceID,Timestamp,rawData,msgType,status,airtemp,airhumidity,irtemp,dewpoint,battery,longitude,latitude
"	1FEFF6F",2022-11-03T06:52:58,0xa00c004b560c3be2360000,1,0,12,75.86,12.59,30.54,,,
"	1FEFF6F",2022-11-03T07:02:58,0xa00c264b620d09e25e0000,1,0,12.38,75.98,13.9,30.94,,,
"	1FEFF6F",2022-11-03T07:12:57,0xa00c3e4b580d13e3100000,1,0,12.62,75.88,13.19,29.16,,,
"	1FEFF6F",2022-11-03T07:23:01,0xa00c384a620d11e25c0000,1,0,12.56,74.98,13.17,30.92,,,
"	1FEFF6F",2022-11-03T07:43:00,0xa00c4449580c57e2520000,1,0,12.68,73.88,12.87,30.82,,,
"	1FEFF6F",2022-11-03T07:53:00,0xa00c524a0b0d0fe3010000,1,0,12.82,74.11,13.15,29.1,,,
"	1FEFF6F",2022-11-03T08:12:57,0xa00c3a485e0c33e2350000,1,0,12.58,72.94,12.51,30.53,,,
"	1FEFF6F",2022-11-03T08:22:58,0xa00c3f48610c49e23b0000,1,0,12.63,72.97,12.73,30.59,,,
"	1FEFF6F",2022-11-03T08:32:58,0xa00c4d492c0d11e2520000,1,0,12.77,73.44,13.17,30.82,,,
"	1FEFF6F",2022-11-03T08:42:57,0xa00d0149530d37e30e0000,1,0,13.1,73.83,13.55,29.14,,,
"	1FEFF6F",2022-11-03T08:53:01,0xa00d17490b0d23e3160000,1,0,13.23,73.11,13.35,29.22,,,
"	1FEFF6F",2022-11-03T09:02:57,0xa00d3049260d51e3340000,1,0,13.48,73.38,13.81,29.52,,,
"	1FEFF6F",2022-11-03T09:12:57,0xa00d4849000e07e3440000,1,0,13.72,73,14.7,29.68,,,
"	1FEFF6F",2022-11-03T09:22:58,0xa00d52490d0e0fe3510000,1,0,13.82,73.13,14.15,29.81,,,
"	1FEFF6F",2022-11-03T09:42:57,0xa00e1e49250e3de4220000,1,0,14.3,73.37,14.61,28.34,,,
"	1FEFF6F",2022-11-03T10:22:58,0xa00e2248070e3fe40c0000,1,0,14.34,72.7,14.63,28.12,,,
"	1FEFF6F",2022-11-03T10:32:58,0xa00e46472b0f05e4230000,1,0,14.7,71.43,15.5,28.35,,,
"	1FEFF6F",2022-11-03T10:42:57,0xa00f06473e0f41e44b0000,1,0,15.6,71.62,15.65,28.75,,,
"	1FEFF6F",2022-11-03T10:53:01,0xa00f3d482f1013e52f0000,1,0,15.61,72.47,16.19,27.47,,,
"	1FEFF6F",2022-11-03T11:02:58,0xa00f4346400f35e5100000,1,0,15.67,70.64,15.53,27.16,,,
"	1FEFF6F",2022-11-03T11:22:58,0xa00e57474f0f0fe43b0000,1,0,14.87,71.79,15.15,28.59,,,
"	1FEFF6F",2022-11-03T11:33:03,0xa00f2a480e1025e5150000,1,0,15.42,72.14,16.37,27.21,,,
"	1FEFF6F",2022-11-03T11:39:54,0xc000000000000000000000,1,0,,,,,0,0,0
"	1FEFF6F",2022-11-03T12:02:58,0xa0120446171313e72d0000,1,0,18.4,70.23,19.19,25.45,,,
"	1FEFF6F",2022-11-03T12:12:57,0xa0131143251413e8010000,1,0,19.17,67.37,20.19,24.1,,,
"	1FEFF6F",2022-11-03T12:23:01,0xa01424443d153fe92d0000,1,0,20.36,68.61,21.63,23.45,,,
"	1FEFF6F",2022-11-03T12:32:58,0xa0152d4352160fea260000,1,0,21.45,67.82,22.15,22.38,,,
"	1FEFF6F",2022-11-03T12:53:03,0xa0171a403f165beb370000,1,0,23.26,64.63,22.91,21.55,,,
"	1FEFF6F",2022-11-03T13:23:03,0xa0175e3e231557eb4d0000,1,0,23.94,62.35,21.87,21.77,,,
"	1FEFF6F",2022-11-03T13:52:58,0xa0142c40401313e8490000,1,0,20.44,64.64,19.19,24.73,,,
"	1FEFF6F",2022-11-03T14:02:58,0xa01405412a1319e8320000,1,0,20.5,65.42,19.25,24.5,,,
"	1FEFF6F",2022-11-03T14:12:58,0xa0133643261313e8260000,1,0,19.54,67.38,19.19,24.38,,,
"	1FEFF6F",2022-11-03T14:22:58,0xa013284430131be82e0000,1,0,19.4,68.48,19.27,24.46,,,
"	1FEFF6F",2022-11-03T14:42:57,0xa01316444a1301e8210000,1,0,19.22,68.74,19.1,24.33,,,
"	1FEFF6F",2022-11-03T15:02:58,0xa01237431d1161e7250000,1,0,18.55,67.29,17.97,25.37,,,
"	1FEFF6F",2022-11-03T15:13:02,0xa0115b4357112be6550000,1,0,17.91,67.87,17.43,26.85,,,
"	1FEFF6F",2022-11-03T15:32:58,0xa0105d433d1039e5520000,1,0,16.93,67.61,16.57,27.82,,,
"	1FEFF6F",2022-11-03T16:02:58,0xa0101345110f49e5270000,1,0,16.19,69.17,15.73,27.39,,,
"	1FEFF6F",2022-11-03T16:13:03,0xa00f3e45610f2fe4620000,1,0,15.62,69.97,15.47,28.98,,,
"	1FEFF6F",2022-11-03T16:33:01,0xa00e4747020e39e41c0000,1,0,14.71,71.2,14.57,28.28,,,
"	1FEFF6F",2022-11-03T16:52:58,0xa00d5446620d4de3280000,1,0,13.84,70.98,13.77,29.4,,,
"	1FEFF6F",2022-11-03T17:02:58,0xa00d3547370d33e3140000,1,0,13.53,71.55,13.51,29.2,,,
"	1FEFF6F",2022-11-03T17:12:58,0xa00d2047400d19e3010000,1,0,13.32,71.64,13.25,29.1,,,
"	1FEFF6F",2022-11-03T17:23:00,0xa00d0d480c0d15e25c0000,1,0,13.13,72.12,13.21,30.92,,,
"	1FEFF6F",2022-11-03T17:32:58,0xa00c5e47460d0be2400000,1,0,12.94,71.7,13.11,30.64,,,
"	1FEFF6F",2022-11-03T17:43:03,0xa00c3e472e0c3be21c0000,1,0,12.62,71.46,12.59,30.28,,,
"	1FEFF6F",2022-11-03T17:52:58,0xa00c3448140c55e2200000,1,0,12.52,72.2,12.85,30.32,,,
"	1FEFF6F",2022-11-03T18:02:58,0xa00c32483e0c4be2270000,1,0,12.5,72.62,12.75,30.39,,,
"	1FEFF6F",2022-11-03T18:13:00,0xa00c3348300c45e2250000,1,0,12.51,72.48,12.69,30.37,,,
"	1FEFF6F",2022-11-03T18:22:57,0xa00c1e481e0c2de20c0000,1,0,12.3,72.3,12.45,30.12,,,
"	1FEFF6F",2022-11-03T18:33:00,0xa00c0c48470c1de2030000,1,0,12.12,72.71,12.29,30.3,,,
"	1FEFF6F",2022-11-03T18:43:01,0xa00b6248600b5fe15e0000,1,0,11.98,72.96,11.95,31.94,,,
"	1FEFF6F",2022-11-03T18:53:01,0xa00b4e48330b3de1410000,1,0,11.78,72.51,11.61,31.65,,,
"	1FEFF6F",2022-11-03T19:03:01,0xa00b29475d0b29e1100000,1,0,11.41,71.93,11.41,31.16,,,
"	1FEFF6F",2022-11-03T19:12:57,0xa00b0d474b0b17e0540000,1,0,11.13,71.75,11.23,32.84,,,
"	1FEFF6F",2022-11-03T19:22:58,0xa00a55473a0a5be0350000,1,0,10.85,71.58,10.91,32.53,,,
"	1FEFF6F",2022-11-03T19:32:58,0xa00a5048310b01e0420000,1,0,10.8,72.49,11.1,32.66,,,
"	1FEFF6F",2022-11-03T19:43:00,0xa00a55485d0b0de0500000,1,0,10.85,72.93,11.13,32.8,,,
"	1FEFF6F",2022-11-03T19:52:57,0xa00a5848430b07e04e0000,1,0,10.88,72.67,11.7,32.78,,,
"	1FEFF6F",2022-11-03T20:02:58,0xa00a4e48210a5de03d0000,1,0,10.78,72.33,10.93,32.61,,,
"	1FEFF6F",2022-11-03T20:12:58,0xa00a5448230a61e0430000,1,0,10.84,72.35,10.97,32.67,,,
"	1FEFF6F",2022-11-03T20:32:58,0xa00a53481e0a53e0410000,1,0,10.83,72.3,10.83,32.65,,,
"	1FEFF6F",2022-11-03T20:53:01,0xa0095f490d0961df5e0000,1,0,9.95,73.13,9.97,33.94,,,
"	1FEFF6F",2022-11-03T21:02:58,0xa00a0d4a350a2fe0280000,1,0,10.13,74.53,10.47,32.4,,,
"	1FEFF6F",2022-11-03T21:12:58,0xa00a0b4a2e0a25e0250000,1,0,10.11,74.46,10.37,32.37,,,
"	1FEFF6F",2022-11-03T21:33:00,0xa00a0d4a2b0a1be0260000,1,0,10.13,74.43,10.27,32.38,,,
"	1FEFF6F",2022-11-03T21:42:58,0xa00a0f4a3c0a31e02b0000,1,0,10.15,74.6,10.49,32.43,,,
"	1FEFF6F",2022-11-03T21:52:58,0xa00a014a1a0a13e0170000,1,0,10.1,74.26,10.19,32.23,,,
"	1FEFF6F",2022-11-03T22:02:58,0xa009594a020a05e0060000,1,0,9.89,74.2,10.5,32.6,,,
"	1FEFF6F",2022-11-03T22:12:58,0xa009584a230a13e00b0000,1,0,9.88,74.35,10.19,32.11,,,
"	1FEFF6F",2022-11-03T22:22:58,0xa009534a2b0a09e0080000,1,0,9.83,74.43,10.9,32.8,,,
"	1FEFF6F",2022-11-03T22:32:58,0xa0094149520959df4e0000,1,0,9.65,73.82,9.89,33.78,,,
"	1FEFF6F",2022-11-03T22:42:58,0xa0093c4a04094bdf4d0000,1,0,9.6,74.4,9.75,33.77,,,
"	1FEFF6F",2022-11-03T22:52:58,0xa009574a5a0a25e0150000,1,0,9.87,74.9,10.37,32.21,,,
"	1FEFF6F",2022-11-03T23:02:58,0xa00a094b140a37e0310000,1,0,10.9,75.2,10.55,32.49,,,
"	1FEFF6F",2022-11-03T23:12:58,0xa00a0a4b070a1fe0300000,1,0,10.1,75.7,10.31,32.48,,,
"	1FEFF6F",2022-11-03T23:22:58,0xa00a044a500a11e0240000,1,0,10.4,74.8,10.17,32.36,,,
"	1FEFF6F",2022-11-03T23:32:58,0xa009604a3b0a1fe0180000,1,0,9.96,74.59,10.31,32.24,,,
"	1FEFF6F",2022-11-03T23:42:58,0xa0095d4a350a0fe0140000,1,0,9.93,74.53,10.15,32.2,,,
"	1FEFF6F",2022-11-03T23:52:58,0xa009574a370a0de00e0000,1,0,9.87,74.55,10.13,32.14,,,
"	1FEFF6F",2022-11-04T00:03:03,0xa009514a23094fe0040000,1,0,9.81,74.35,9.79,32.4,,,
"	1FEFF6F",2022-11-04T00:12:58,0xa009394a0c0941df4c0000,1,0,9.57,74.12,9.65,33.76,,,
"	1FEFF6F",2022-11-04T00:23:01,0xa0092449590921df320000,1,0,9.36,73.89,9.33,33.5,,,
"	1FEFF6F",2022-11-04T00:33:00,0xa009104a04091bdf210000,1,0,9.16,74.4,9.27,33.33,,,
"	1FEFF6F",2022-11-04T00:42:58,0xa009094a1b091fdf1f0000,1,0,9.9,74.27,9.31,33.31,,,
"	1FEFF6F",2022-11-04T00:52:58,0xa009034a2c090bdf1c0000,1,0,9.3,74.44,9.11,33.28,,,
"	1FEFF6F",2022-11-04T01:03:00,0xa009014a2c0913df1a0000,1,0,9.1,74.44,9.19,33.26,,,
"	1FEFF6F",2022-11-04T01:12:58,0xa0085f4a2a0857df140000,1,0,8.95,74.42,8.87,33.2,,,
"	1FEFF6F",2022-11-04T01:22:58,0xa008584a22085fdf0b0000,1,0,8.88,74.34,8.95,33.11,,,
"	1FEFF6F",2022-11-04T01:33:01,0xa0084b4a220863de620000,1,0,8.75,74.34,8.99,34.98,,,
"	1FEFF6F",2022-11-04T01:42:58,0xa008414a23085bde580000,1,0,8.65,74.35,8.91,34.88,,,
"	1FEFF6F",2022-11-04T01:53:01,0xa008454a3d0901de620000,1,0,8.69,74.61,9.1,34.98,,,
"	1FEFF6F",2022-11-04T02:02:58,0xa0084a4a53085bdf070000,1,0,8.74,74.83,8.91,33.7,,,
"	1FEFF6F",2022-11-04T02:13:03,0xa0085c4b090905df1e0000,1,0,8.92,75.9,9.5,33.3,,,
"	1FEFF6F",2022-11-04T02:22:58,0xa0090d4b1d0923df370000,1,0,9.13,75.29,9.35,33.55,,,
"	1FEFF6F",2022-11-04T02:32:58,0xa009144b210919df3f0000,1,0,9.2,75.33,9.25,33.63,,,
"	1FEFF6F",2022-11-04T02:42:58,0xa009234b2a0941df500000,1,0,9.35,75.42,9.65,33.8,,,
"	1FEFF6F",2022-11-04T02:52:58,0xa009304b2d0947df5d0000,1,0,9.48,75.45,9.71,33.93,,,
"	1FEFF6F",2022-11-04T03:03:00,0xa0092c4b220943df570000,1,0,9.44,75.34,9.67,33.87,,,
"	1FEFF6F",2022-11-04T03:22:58,0xa009134a5f0911df360000,1,0,9.19,74.95,9.17,33.54,,,
"	1FEFF6F",2022-11-04T03:32:58,0xa008634a3b0863df1b0000,1,0,8.99,74.59,8.99,33.27,,,
"	1FEFF6F",2022-11-04T03:42:58,0xa008594a3c0907df110000,1,0,8.89,74.6,9.7,33.17,,,
"	1FEFF6F",2022-11-04T03:53:01,0xa0084d4a400843df060000,1,0,8.77,74.64,8.67,33.6,,,
"	1FEFF6F",2022-11-04T04:02:58,0xa008444a3d0853de610000,1,0,8.68,74.61,8.83,34.97,,,
"	1FEFF6F",2022-11-04T04:13:00,0xa0083b4a40084fde580000,1,0,8.59,74.64,8.79,34.88,,,
"	1FEFF6F",2022-11-04T04:23:01,0xa008364a470843de550000,1,0,8.54,74.71,8.67,34.85,,,
"	1FEFF6F",2022-11-04T04:32:58,0xa008324a4d084bde520000,1,0,8.5,74.77,8.75,34.82,,,
"	1FEFF6F",2022-11-04T04:42:58,0xa0082c4a4b0845de4b0000,1,0,8.44,74.75,8.69,34.75,,,
"	1FEFF6F",2022-11-04T04:52:58,0xa008274a45083dde450000,1,0,8.39,74.69,8.61,34.69,,,
"	1FEFF6F",2022-11-04T05:03:00,0xa0081e4a420825de3c0000,1,0,8.3,74.66,8.37,34.6,,,
"	1FEFF6F",2022-11-04T05:12:57,0xa008114a390819de2d0000,1,0,8.17,74.57,8.25,34.45,,,
"	1FEFF6F",2022-11-04T05:32:58,0xa008084a3c080dde240000,1,0,8.8,74.6,8.13,34.36,,,
"	1FEFF6F",2022-11-04T05:42:58,0xa008064a3e0821de230000,1,0,8.6,74.62,8.33,34.35,,,
"	1FEFF6F",2022-11-04T05:52:58,0xa008104a3f081bde2d0000,1,0,8.16,74.63,8.27,34.45,,,
"	1FEFF6F",2022-11-04T06:03:00,0xa008184a2c083bde310000,1,0,8.24,74.44,8.59,34.49,,,
"	1FEFF6F",2022-11-04T06:12:58,0xa0082a4a210857de410000,1,0,8.42,74.33,8.87,34.65,,,
"	1FEFF6F",2022-11-04T06:22:58,0xa00863495f093ddf0e0000,1,0,8.99,73.95,9.61,33.14,,,
"	1FEFF6F",2022-11-04T06:43:03,0xa00a4149130b5be0410000,1,0,10.65,73.19,11.91,32.65,,,
"	1FEFF6F",2022-11-04T07:02:58,0xa00c0d48230d1fe1600000,1,0,12.13,72.35,13.31,31.96,,,
"	1FEFF6F",2022-11-04T07:12:57,0xa00c48474e0d3fe22c0000,1,0,12.72,71.78,13.63,30.44,,,
"	1FEFF6F",2022-11-04T07:23:01,0xa00d1c461e0d4de2460000,1,0,13.28,70.3,13.77,30.7,,,
"	1FEFF6F",2022-11-04T07:33:00,0xa00d48465d0e2be31b0000,1,0,13.72,70.93,14.43,29.27,,,
"	1FEFF6F",2022-11-04T07:43:00,0xa00e1146510e55e3460000,1,0,14.17,70.81,14.85,29.7,,,
"	1FEFF6F",2022-11-04T07:52:58,0xa00e3e453d0f27e35b0000,1,0,14.62,69.61,15.39,29.91,,,
"	1FEFF6F",2022-11-04T08:02:57,0xa00e5841400e11e3250000,1,0,14.88,65.64,14.17,29.37,,,
"	1FEFF6F",2022-11-04T08:12:58,0xa00e4d402b0e05e3020000,1,0,14.77,64.43,14.5,29.2,,,
"	1FEFF6F",2022-11-04T08:42:58,0xa00e38412f0e45e3020000,1,0,14.56,65.47,14.69,29.2,,,
"	1FEFF6F",2022-11-04T08:52:58,0xa00e62413d0f21e32f0000,1,0,14.98,65.61,15.33,29.47,,,
"	1FEFF6F",2022-11-04T09:12:58,0xa00f463f5f0f49e3550000,1,0,15.7,63.95,15.73,29.85,,,
"	1FEFF6F",2022-11-04T09:33:00,0xa010044005102be4150000,1,0,16.4,64.5,16.43,28.21,,,
"	1FEFF6F",2022-11-04T09:43:04,0xa010394139111fe5050000,1,0,16.57,65.57,17.31,27.5,,,
"	1FEFF6F",2022-11-04T09:52:58,0xa0113d4162123fe6110000,1,0,17.61,65.98,18.63,26.17,,,
"	1FEFF6F",2022-11-04T10:12:58,0xa013083d251259e6480000,1,0,19.8,61.37,18.89,26.72,,,
"	1FEFF6F",2022-11-04T10:22:58,0xa013033d361223e6460000,1,0,19.3,61.54,18.35,26.7,,,
"	1FEFF6F",2022-11-04T10:33:00,0xa012633c01122fe6240000,1,0,18.99,60.1,18.47,26.36,,,
"	1FEFF6F",2022-11-04T10:43:01,0xa013023c5a1221e6380000,1,0,19.2,60.9,18.33,26.56,,,
"	1FEFF6F",2022-11-04T10:52:58,0xa013103e0c1305e65f0000,1,0,19.16,62.12,19.5,26.95,,,
"	1FEFF6F",2022-11-04T11:02:58,0xa013153c141253e63d0000,1,0,19.21,60.2,18.83,26.61,,,
"	1FEFF6F",2022-11-04T11:12:58,0xa013293b291245e6420000,1,0,19.41,59.41,18.69,26.66,,,
"	1FEFF6F",2022-11-04T11:33:03,0xa013553a341251e65c0000,1,0,19.85,58.52,18.81,26.92,,,
"	1FEFF6F",2022-11-04T11:40:58,0xc000000000000000000000,1,0,,,,,0,0,0
"	1FEFF6F",2022-11-04T11:42:58,0xa013553a3a1301e65d0000,1,0,19.85,58.58,19.1,26.93,,,
"	1FEFF6F",2022-11-04T11:52:58,0xa013603a5f130fe70b0000,1,0,19.96,58.95,19.15,25.11,,,
"	1FEFF6F",2022-11-04T12:02:58,0xa0135f3b43131be7190000,1,0,19.95,59.67,19.27,25.25,,,
"	1FEFF6F",2022-11-04T12:13:01,0xa013623a221257e7010000,1,0,19.98,58.34,18.87,25.1,,,
"	1FEFF6F",2022-11-04T12:32:58,0xa013193b221251e6300000,1,0,19.25,59.34,18.81,26.48,,,
"	1FEFF6F",2022-11-04T12:43:01,0xa012623d431257e6440000,1,0,18.98,61.67,18.87,26.68,,,
"	1FEFF6F",2022-11-04T12:53:00,0xa0131f3d0d1327e65a0000,1,0,19.31,61.13,19.39,26.9,,,
"	1FEFF6F",2022-11-04T13:02:58,0xa013633b5d1323e7220000,1,0,19.99,59.93,19.35,25.34,,,
"	1FEFF6F",2022-11-04T13:12:58,0xa014173a3a1327e71f0000,1,0,20.23,58.58,19.39,25.31,,,
"	1FEFF6F",2022-11-04T13:23:03,0xa0140e3b531337e72f0000,1,0,20.14,59.83,19.55,25.47,,,
"	1FEFF6F",2022-11-04T13:32:57,0xa013263d1c1207e7000000,1,0,19.38,61.28,18.7,25,,,
"	1FEFF6F",2022-11-04T13:43:03,0xa0114f3d351031e52e0000,1,0,17.79,61.53,16.49,27.46,,,
"	1FEFF6F",2022-11-04T13:53:00,0xa011063f49104fe5110000,1,0,17.6,63.73,16.79,27.17,,,
"	1FEFF6F",2022-11-04T14:02:58,0xa0104141411027e50e0000,1,0,16.65,65.65,16.39,27.14,,,
"	1FEFF6F",2022-11-04T14:12:58,0xa0103f42601057e5270000,1,0,16.63,66.96,16.87,27.39,,,
"	1FEFF6F",2022-11-04T14:23:00,0xa0102c4011103fe4400000,1,0,16.44,64.17,16.63,28.64,,,
"	1FEFF6F",2022-11-04T14:32:58,0xa0100e401e1017e4240000,1,0,16.14,64.3,16.23,28.36,,,
"	1FEFF6F",2022-11-04T14:42:58,0xa00f5341401013e4200000,1,0,15.83,65.64,16.19,28.32,,,
"	1FEFF6F",2022-11-04T15:02:58,0xa00f4a40340f49e4010000,1,0,15.74,64.52,15.73,28.1,,,
"	1FEFF6F",2022-11-04T15:22:58,0xa00f3442100f4be40c0000,1,0,15.52,66.16,15.75,28.12,,,
"	1FEFF6F",2022-11-04T15:32:58,0xa00f2d42060f37e4030000,1,0,15.45,66.6,15.55,28.3,,,
"	1FEFF6F",2022-11-04T15:43:03,0xa00f2342380f33e4030000,1,0,15.35,66.56,15.51,28.3,,,
"	1FEFF6F",2022-11-04T15:53:03,0xa00f1c43450f09e4120000,1,0,15.28,67.69,15.9,28.18,,,
"	1FEFF6F",2022-11-04T16:02:58,0xa00f02440b0e61e4010000,1,0,15.2,68.11,14.97,28.1,,,
"	1FEFF6F",2022-11-04T16:13:03,0xa00e6045250f0de4140000,1,0,14.96,69.37,15.13,28.2,,,
"	1FEFF6F",2022-11-04T16:33:01,0xa00e2e443e0e0fe3370000,1,0,14.46,68.62,14.15,29.55,,,
"	1FEFF6F",2022-11-04T16:42:58,0xa00d58444c0d3fe3000000,1,0,13.88,68.76,13.63,29,,,
"	1FEFF6F",2022-11-04T16:52:58,0xa00d2845190d29e23d0000,1,0,13.4,69.25,13.41,30.61,,,
"	1FEFF6F",2022-11-04T17:13:01,0xa00c4a46210c43e2110000,1,0,12.74,70.33,12.67,30.17,,,
"	1FEFF6F",2022-11-04T17:23:01,0xa00c2b46070c29e1510000,1,0,12.43,70.7,12.41,31.81,,,
"	1FEFF6F",2022-11-04T17:32:58,0xa00c0a45630c0be12e0000,1,0,12.1,69.99,12.11,31.46,,,
"	1FEFF6F",2022-11-04T17:42:58,0xa00b5446170c05e1190000,1,0,11.84,70.23,12.5,31.25,,,
"	1FEFF6F",2022-11-04T17:53:00,0xa00b3e46300b57e1080000,1,0,11.62,70.48,11.87,31.8,,,
"	1FEFF6F",2022-11-04T18:13:03,0xa00b23464e0b47e0570000,1,0,11.35,70.78,11.71,32.87,,,
"	1FEFF6F",2022-11-04T18:22:58,0xa00b18470a0b45e0520000,1,0,11.24,71.1,11.69,32.82,,,
"	1FEFF6F",2022-11-04T18:33:00,0xa00b0e47180b37e04b0000,1,0,11.14,71.24,11.55,32.75,,,
"	1FEFF6F",2022-11-04T18:43:01,0xa00b03471a0b3be0410000,1,0,11.3,71.26,11.59,32.65,,,
"	1FEFF6F",2022-11-04T19:02:58,0xa00a45471e0b0de01f0000,1,0,10.69,71.3,11.13,32.31,,,
"	1FEFF6F",2022-11-04T19:13:00,0xa00a3247380a43e0120000,1,0,10.5,71.56,10.67,32.18,,,
"	1FEFF6F",2022-11-04T19:23:01,0xa00a2047280a35df600000,1,0,10.32,71.4,10.53,33.96,,,
"	1FEFF6F",2022-11-04T19:43:00,0xa0095b47170a13df340000,1,0,9.91,71.23,10.19,33.52,,,
"	1FEFF6F",2022-11-04T20:03:00,0xa0092c46510939de610000,1,0,9.44,70.81,9.57,34.97,,,
"	1FEFF6F",2022-11-04T20:23:03,0xa00906471a0929de440000,1,0,9.6,71.26,9.41,34.68,,,
"	1FEFF6F",2022-11-04T20:33:03,0xa0085f4730093dde3d0000,1,0,8.95,71.48,9.61,34.61,,,
"	1FEFF6F",2022-11-04T20:52:58,0xa0085047340921de2f0000,1,0,8.8,71.52,9.33,34.47,,,
"	1FEFF6F",2022-11-04T21:02:58,0xa0084547340901de240000,1,0,8.69,71.52,9.1,34.36,,,
"	1FEFF6F",2022-11-04T21:12:58,0xa0083a47370849de190000,1,0,8.58,71.55,8.73,34.25,,,
"	1FEFF6F",2022-11-04T21:23:01,0xa008304743084fde120000,1,0,8.48,71.67,8.79,34.18,,,
"	1FEFF6F",2022-11-04T21:52:58,0xa0080f474a0847dd560000,1,0,8.15,71.74,8.71,35.86,,,
"	1FEFF6F",2022-11-04T22:02:58,0xa00810475e084fdd5b0000,1,0,8.16,71.94,8.79,35.91,,,
"	1FEFF6F",2022-11-04T22:13:03,0xa0081047570851dd5a0000,1,0,8.16,71.87,8.81,35.9,,,
"	1FEFF6F",2022-11-04T22:22:58,0xa008174802083dde000000,1,0,8.23,72.2,8.61,34,,,
"	1FEFF6F",2022-11-04T22:52:58,0xa008314838085dde250000,1,0,8.49,72.56,8.93,34.37,,,
"	1FEFF6F",2022-11-04T23:02:58,0xa0083248320851de240000,1,0,8.5,72.5,8.81,34.36,,,
"	1FEFF6F",2022-11-04T23:33:01,0xa0082d4852084fde260000,1,0,8.45,72.82,8.79,34.38,,,
"	1FEFF6F",2022-11-04T23:42:58,0xa0083349040859de300000,1,0,8.51,73.4,8.89,34.48,,,
"	1FEFF6F",2022-11-05T00:02:58,0xa00840493c0857de480000,1,0,8.64,73.6,8.87,34.72,,,
"	1FEFF6F",2022-11-05T00:13:03,0xa008524958090dde600000,1,0,8.82,73.88,9.13,34.96,,,
"	1FEFF6F",2022-11-05T00:22:58,0xa00858495c0901df030000,1,0,8.88,73.92,9.1,33.3,,,
"	1FEFF6F",2022-11-05T00:42:58,0xa0085a495d0909df050000,1,0,8.9,73.93,9.9,33.5,,,
"	1FEFF6F",2022-11-05T01:03:01,0xa00850495a085bde5e0000,1,0,8.8,73.9,8.91,34.94,,,
"	1FEFF6F",2022-11-05T01:12:58,0xa0084b495c0855de5a0000,1,0,8.75,73.92,8.85,34.9,,,
"	1FEFF6F",2022-11-05T01:22:58,0xa00845495b0859de540000,1,0,8.69,73.91,8.89,34.84,,,
"	1FEFF6F",2022-11-05T01:42:58,0xa00835493b083fde3d0000,1,0,8.53,73.59,8.63,34.61,,,
"	1FEFF6F",2022-11-05T02:13:00,0xa0080d4931081fde130000,1,0,8.13,73.49,8.31,34.19,,,
"	1FEFF6F",2022-11-05T02:22:58,0xa0080949450821de130000,1,0,8.9,73.69,8.33,34.19,,,
"	1FEFF6F",2022-11-05T02:33:01,0xa0081f4a030843de300000,1,0,8.31,74.3,8.67,34.48,,,
"	1FEFF6F",2022-11-05T02:42:58,0xa0083b4a100907de4f0000,1,0,8.59,74.16,9.7,34.79,,,
"	1FEFF6F",2022-11-05T03:02:58,0xa009074a1b091ddf1d0000,1,0,9.7,74.27,9.29,33.29,,,
"	1FEFF6F",2022-11-05T03:13:01,0xa009124a18092fdf270000,1,0,9.18,74.24,9.47,33.39,,,
"	1FEFF6F",2022-11-05T03:23:00,0xa0091d4a1c094bdf330000,1,0,9.29,74.28,9.75,33.51,,,
"	1FEFF6F",2022-11-05T03:42:58,0xa0092b4a2b093bdf440000,1,0,9.43,74.43,9.59,33.68,,,
"	1FEFF6F",2022-11-05T03:53:00,0xa009354a3a094fdf510000,1,0,9.53,74.58,9.79,33.81,,,
"	1FEFF6F",2022-11-05T04:02:58,0xa0093d4a410955df5a0000,1,0,9.61,74.65,9.85,33.9,,,
"	1FEFF6F",2022-11-05T04:12:58,0xa009444a4a0941df630000,1,0,9.68,74.74,9.65,33.99,,,
"	1FEFF6F",2022-11-05T04:23:03,0xa009494a530a03e0060000,1,0,9.73,74.83,10.3,32.6,,,
"	1FEFF6F",2022-11-05T04:33:00,0xa0094c4a570a0fe00a0000,1,0,9.76,74.87,10.15,32.1,,,
"	1FEFF6F",2022-11-05T04:42:58,0xa009574a5c0a09e0160000,1,0,9.87,74.92,10.9,32.22,,,
"	1FEFF6F",2022-11-05T04:53:00,0xa009574a59095de0150000,1,0,9.87,74.89,9.93,32.21,,,
"	1FEFF6F",2022-11-05T05:02:58,0xa009584a59095fe0160000,1,0,9.88,74.89,9.95,32.22,,,
"	1FEFF6F",2022-11-05T05:13:01,0xa009554a530951e0120000,1,0,9.85,74.83,9.81,32.18,,,
"	1FEFF6F",2022-11-05T05:23:03,0xa009514a510a01e00e0000,1,0,9.81,74.81,10.1,32.14,,,
"	1FEFF6F",2022-11-05T05:42:58,0xa00a014b130a1be0290000,1,0,10.1,75.19,10.27,32.41,,,
"	1FEFF6F",2022-11-05T05:53:00,0xa00a074b1b0a19e0310000,1,0,10.7,75.27,10.25,32.49,,,
"	1FEFF6F",2022-11-05T06:03:03,0xa00a114b260a27e03d0000,1,0,10.17,75.38,10.39,32.61,,,
"	1FEFF6F",2022-11-05T06:13:01,0xa00a1e4b310a2fe04c0000,1,0,10.3,75.49,10.47,32.76,,,
"	1FEFF6F",2022-11-05T06:23:03,0xa00a264b350a37e0550000,1,0,10.38,75.53,10.55,32.85,,,
